ISIN_NUMBER,Date,Price
INF00XX01168,2024-07-26,27.2202
INF00XX01168,2024-07-29,27.4184
INF00XX01168,2024-07-30,27.4741
INF00XX01168,2024-07-31,27.5253
INF00XX01168,2024-08-01,27.38
INF00XX01168,2024-08-02,27.1114
INF00XX01168,2024-08-05,26.2305
INF00XX01168,2024-08-06,25.9738
INF00XX01168,2024-08-07,26.4815
INF00XX01168,2024-08-08,26.3684
INF00XX01168,2024-08-09,26.6809
INF00XX01168,2024-08-12,26.7415
INF00XX01168,2024-08-13,26.5277
INF00XX01168,2024-08-14,26.5068
INF00XX01168,2024-08-16,26.9675
INF00XX01168,2024-08-19,27.1195
INF00XX01168,2024-08-20,27.2533
INF00XX01168,2024-08-21,27.3556
INF00XX01168,2024-08-22,27.4476
INF00XX01168,2024-08-23,27.3806
INF00XX01168,2024-08-26,27.5146
INF00XX01168,2024-08-27,27.5844
INF00XX01168,2024-08-28,27.5413
INF00XX01168,2024-08-29,27.4527
INF00XX01168,2024-08-30,27.6941
INF00XX01168,2024-09-02,27.5698
INF00XX01168,2024-09-03,27.653
INF00XX01168,2024-09-04,27.6103
INF00XX01168,2024-09-05,27.7258
INF00XX01168,2024-09-06,27.451
INF00XX01168,2024-09-09,27.4019
INF00XX01168,2024-09-10,27.6382
INF00XX01168,2024-09-11,27.5038
INF00XX01168,2024-09-12,27.9484
INF00XX01168,2024-09-13,28.0235
INF00XX01168,2024-09-16,28.0535
INF00XX01168,2024-09-17,28.0717
INF00XX01168,2024-09-18,27.8718
INF00XX01168,2024-09-19,27.6698
INF00XX01168,2024-09-20,28.0918
INF00XX01168,2024-09-23,28.2776
INF00XX01168,2024-09-24,28.2736
INF00XX01168,2024-09-25,28.2167
INF00XX01168,2024-09-26,28.2722
INF00XX01168,2024-09-27,28.3192
INF00XX01168,2024-09-30,28.0863
INF00XX01168,2024-10-01,28.1343
INF00XX01168,2024-10-03,27.567
INF00XX01168,2024-10-04,27.3157
INF00XX01168,2024-10-07,26.8064
INF00XX01168,2024-10-08,27.2873
INF00XX01168,2024-10-09,27.4683
INF00XX01168,2024-10-10,27.4475
INF00XX01168,2024-10-11,27.5143
INF00XX01168,2024-10-14,27.6346
INF00XX01168,2024-10-15,27.7806
INF00XX01168,2024-10-16,27.6863
INF00XX01168,2024-10-17,27.3552
INF00XX01168,2024-10-18,27.3513
INF00XX01168,2024-10-21,26.9994
INF00XX01168,2024-10-22,26.2792
INF00XX01168,2024-10-23,26.3195
INF00XX01168,2024-10-24,26.2003
INF00XX01168,2024-10-25,25.8471
INF00XX01168,2024-10-28,26.0515
INF00XX01168,2024-10-29,26.2719
INF00XX01168,2024-10-30,26.3198
INF00XX01168,2024-10-31,26.3724
INF00XX01168,2024-11-04,26.2401
INF00XX01168,2024-11-05,26.3917
INF00XX01168,2024-11-06,26.8629
INF00XX01168,2024-11-07,26.6514
INF00XX01168,2024-11-08,26.4461
INF00XX01168,2024-11-11,26.3266
INF00XX01168,2024-11-12,25.931
INF00XX01168,2024-11-13,25.3186
INF00XX01168,2024-11-14,25.4535
INF00XX01168,2024-11-18,25.3586
INF00XX01168,2024-11-19,25.4764
INF00XX01168,2024-11-21,25.3054
INF00XX01168,2024-11-22,25.7404
INF00XX01168,2024-11-25,26.1106
INF00XX01168,2024-11-26,26.1237
INF00XX01168,2024-11-27,26.2713
INF00XX01168,2024-11-28,26.2489
INF00XX01168,2024-11-29,26.3381
INF00XX01168,2024-12-02,26.5524
INF00XX01168,2024-12-03,26.817
INF00XX01168,2024-12-04,27.0202
INF00XX01168,2024-12-05,27.1446
INF00XX01168,2024-12-06,27.2439
INF00XX01168,2024-12-09,27.3524
INF00XX01168,2024-12-10,27.4008
INF00XX01168,2024-12-11,27.4042
INF00XX01168,2024-12-12,27.1517
INF00XX01168,2024-12-13,27.218
INF00XX01168,2024-12-16,27.403
INF00XX01168,2024-12-17,27.1655
INF00XX01168,2024-12-18,26.9733
INF00XX01168,2024-12-19,26.8143
INF00XX01168,2024-12-20,26.2859
INF00XX01168,2024-12-23,26.289
INF00XX01168,2024-12-24,26.3533
INF00XX01168,2024-12-26,26.3201
INF00XX01168,2024-12-27,26.4652
INF00XX01168,2024-12-30,26.2432
INF00XX01168,2024-12-31,26.2952
INF00XX01168,2025-01-01,26.4712
INF00XX01168,2025-01-02,26.7887
INF00XX01168,2025-01-03,26.6383
INF00XX01168,2025-01-06,26.0386
INF00XX01168,2025-01-07,26.308
INF00XX01168,2025-01-08,25.9809
INF00XX01168,2025-01-09,25.6802
INF00XX01168,2025-01-10,25.1722
INF00XX01168,2025-01-13,24.3326
INF00XX01168,2025-01-14,24.7712
INF00XX01168,2025-01-15,24.8446
INF00XX01168,2025-01-16,25.0985
INF00XX01168,2025-01-17,25.0957
INF00XX01168,2025-01-20,25.1936
INF00XX01168,2025-01-21,24.6548
INF00XX01168,2025-01-22,24.3958
INF00XX01168,2025-01-23,24.6197
INF00XX01168,2025-01-24,24.1751
INF00XX01168,2025-01-27,23.6309
INF00XX01168,2025-01-28,23.4621
INF00XX01168,2025-01-29,24.0464
INF00XX01168,2025-01-30,24.1397
INF00XX01168,2025-01-31,24.5013
INF00XX01168,2025-02-03,24.1906
INF00XX01168,2025-02-04,24.6072
INF00XX01168,2025-02-05,24.724
INF00XX01168,2025-02-06,24.562
INF00XX01168,2025-02-07,24.5567
INF00XX01168,2025-02-10,24.1496
INF00XX01168,2025-02-11,23.4806
INF00XX01168,2025-02-12,23.4288
INF00XX01168,2025-02-13,23.4437
INF00XX01168,2025-02-14,23.0099
INF00XX01168,2025-02-17,22.9496
INF00XX01168,2025-02-18,22.751
INF00XX01168,2025-02-19,22.9544
INF00XX01168,2025-02-20,23.0557
INF00XX01168,2025-02-21,22.8215
INF00XX01168,2025-02-24,22.5424
INF00XX01168,2025-02-25,22.4531
INF00XX01168,2025-02-27,22.2021
INF00XX01168,2025-02-28,21.7793
INF00XX01168,2025-03-03,21.8502
INF00XX01168,2025-03-04,21.9296
INF00XX01168,2025-03-05,22.3699
INF00XX01168,2025-03-06,22.633
INF00XX01168,2025-03-07,22.6939
INF00XX01168,2025-03-10,22.349
INF00XX01168,2025-03-11,22.4082
INF00XX01168,2025-03-12,22.3376
INF00XX01168,2025-03-13,22.2341
INF00XX01168,2025-03-17,22.387
INF00XX01168,2025-03-18,22.8216
INF00XX01168,2025-03-19,23.1149
INF00XX01168,2025-03-20,23.3068
INF00XX01168,2025-03-21,23.6099
INF00XX01168,2025-03-24,23.8852
INF00XX01168,2025-03-25,23.6687
INF00XX01168,2025-03-26,23.5088
INF00XX01168,2025-03-27,23.6701
INF00XX01168,2025-03-28,23.579
INF00XX01168,2025-03-31,23.5783
INF00XX01168,2025-04-01,23.2919
INF00XX01168,2025-04-02,23.5592
INF00XX01168,2025-04-03,23.5733
INF00XX01168,2025-04-04,22.9967
INF00XX01AF9,2021-05-06,1000.296
INF00XX01AF9,2021-05-07,1000.372
INF00XX01AF9,2021-05-10,1000.604
INF00XX01AF9,2021-05-11,1000.689
INF00XX01AF9,2021-05-12,1000.782
INF00XX01AF9,2021-05-14,1000.883
INF00XX01AF9,2021-05-17,1001.0
INF00XX01AF9,2021-05-18,1001.0
INF00XX01AF9,2021-05-19,1001.0
INF00XX01AF9,2021-05-20,1001.0
INF00XX01AF9,2021-05-21,1001.0
INF00XX01AF9,2021-05-24,1001.0
INF00XX01AF9,2021-05-25,1001.0
INF00XX01AF9,2021-05-27,1001.0
INF00XX01AF9,2021-05-28,1001.0
INF00XX01AF9,2021-05-31,1001.0
INF00XX01AF9,2021-06-01,1001.0
INF00XX01AF9,2021-06-02,1001.0
INF00XX01AF9,2021-06-03,1001.0
INF00XX01AF9,2021-06-04,1000.9624
INF00XX01AF9,2021-06-07,1001.0
INF00XX01AF9,2021-06-08,1001.0
INF00XX01AF9,2021-06-09,1001.0
INF00XX01AF9,2021-06-10,1001.0
INF00XX01AF9,2021-06-11,1001.0
INF00XX01AF9,2021-06-14,1001.0
INF00XX01AF9,2021-06-15,1001.0
INF00XX01AF9,2021-06-16,1000.8373
INF00XX01AF9,2021-06-17,1000.8722
INF00XX01AF9,2021-06-18,1001.0
INF00XX01AF9,2021-06-21,1001.0
INF00XX01AF9,2021-06-22,1001.0
INF00XX01AF9,2021-06-23,1001.0
INF00XX01AF9,2021-06-24,1001.0
INF00XX01AF9,2021-06-25,1001.0
INF00XX01AF9,2021-06-28,1001.0
INF00XX01AF9,2021-06-29,1001.0
INF00XX01AF9,2021-06-30,1001.0
INF00XX01AF9,2021-07-01,1001.0
INF00XX01AF9,2021-07-02,1001.0
INF00XX01AF9,2021-07-05,1001.0
INF00XX01AF9,2021-07-06,1001.0
INF00XX01AF9,2021-07-07,1001.0
INF00XX01AF9,2021-07-08,1001.0
INF00XX01AF9,2021-07-09,1001.0
INF00XX01AF9,2021-07-12,1001.0
INF00XX01AF9,2021-07-13,1001.0
INF00XX01AF9,2021-07-14,1001.0
INF00XX01AF9,2021-07-15,1001.0
INF00XX01AF9,2021-07-16,1001.0
INF00XX01AF9,2021-07-19,1001.0
INF00XX01AF9,2021-07-20,1001.0
INF00XX01AF9,2021-07-22,1001.0
INF00XX01AF9,2021-07-23,1001.0
INF00XX01AF9,2021-07-26,1001.0
INF00XX01AF9,2021-07-27,1001.0
INF00XX01AF9,2021-07-28,1001.0
INF00XX01AF9,2021-07-29,1001.0
INF00XX01AF9,2021-07-30,1001.0
INF00XX01AF9,2021-08-02,1001.0
INF00XX01AF9,2021-08-03,1000.9997
INF00XX01AF9,2021-08-04,1001.0
INF00XX01AF9,2021-08-05,1001.0
INF00XX01AF9,2021-08-06,1001.0
INF00XX01AF9,2021-08-09,1001.0
INF00XX01AF9,2021-08-10,1001.0
INF00XX01AF9,2021-08-11,1001.0
INF00XX01AF9,2021-08-12,1001.0
INF00XX01AF9,2021-08-13,1001.0
INF00XX01AF9,2021-08-17,1001.0
INF00XX01AF9,2021-08-18,1001.0
INF00XX01AF9,2021-08-20,1001.0
INF00XX01AF9,2021-08-23,1001.0
INF00XX01AF9,2021-08-24,1001.0
INF00XX01AF9,2021-08-25,1001.0
INF00XX01AF9,2021-08-26,1001.0
INF00XX01AF9,2021-08-27,1001.0
INF00XX01AF9,2021-08-30,1001.0
INF00XX01AF9,2021-08-31,1001.0
INF00XX01AF9,2021-09-01,1001.0
INF00XX01AF9,2021-09-02,1001.0
INF00XX01AF9,2021-09-03,1001.0
INF00XX01AF9,2021-09-06,1001.0001
INF00XX01AF9,2021-09-07,1001.0
INF00XX01AF9,2021-09-08,1001.0
INF00XX01AF9,2021-09-09,1001.0
INF00XX01AF9,2021-09-13,1001.0
INF00XX01AF9,2021-09-14,1001.0
INF00XX01AF9,2021-09-15,1001.0
INF00XX01AF9,2021-09-16,1001.0
INF00XX01AF9,2021-09-17,1001.0
INF00XX01AF9,2021-09-20,1001.0
INF00XX01AF9,2021-09-21,1001.0
INF00XX01AF9,2021-09-22,1001.0
INF00XX01AF9,2021-09-23,1001.0
INF00XX01AF9,2021-09-24,1000.956
INF00XX01AF9,2021-09-27,1001.0
INF00XX01AF9,2021-09-28,1001.0
INF00XX01AF9,2021-09-29,1000.8492
INF00XX01AF9,2021-09-30,1000.864
INF00XX01AF9,2021-10-01,1000.9409
INF00XX01AF9,2021-10-04,1001.0
INF00XX01AF9,2021-10-05,1001.0
INF00XX01AF9,2021-10-06,1001.0
INF00XX01AF9,2021-10-07,1001.0
INF00XX01AF9,2021-10-08,1000.9157
INF00XX01AF9,2021-10-11,1001.0
INF00XX01AF9,2021-10-12,1001.0
INF00XX01AF9,2021-10-13,1001.0
INF00XX01AF9,2021-10-14,1001.0
INF00XX01AF9,2021-10-18,1001.0
INF00XX01AF9,2021-10-20,1001.0
INF00XX01AF9,2021-10-21,1001.0
INF00XX01AF9,2021-10-22,1001.0
INF00XX01AF9,2021-10-25,1001.0
INF00XX01AF9,2021-10-26,1001.0
INF00XX01AF9,2021-10-27,1001.0
INF00XX01AF9,2021-10-28,1001.0
INF00XX01AF9,2021-10-29,1001.0
INF00XX01AF9,2021-11-01,1001.0
INF00XX01AF9,2021-11-02,1001.0
INF00XX01AF9,2021-11-03,1001.0
INF00XX01AF9,2021-11-08,1001.0
INF00XX01AF9,2021-11-09,1001.0
INF00XX01AF9,2021-11-10,1001.0
INF00XX01AF9,2021-11-11,1001.0
INF00XX01AF9,2021-11-12,1001.0
INF00XX01AF9,2021-11-15,1001.0
INF00XX01AF9,2021-11-16,1001.0
INF00XX01AF9,2021-11-17,1000.9897
INF00XX01AF9,2021-11-18,1001.0
INF00XX01AF9,2021-11-22,1001.0
INF00XX01AF9,2021-11-23,1000.9754
INF00XX01AF9,2021-11-24,1001.0
INF00XX01AF9,2021-11-25,1001.0
INF00XX01AF9,2021-11-26,1001.0
INF00XX01AF9,2021-11-29,1001.0
INF00XX01AF9,2021-11-30,1001.0
INF00XX01AF9,2021-12-01,1001.0
INF00XX01AF9,2021-12-02,1001.0
INF00XX01AF9,2021-12-03,1001.0
INF00XX01AF9,2021-12-06,1001.0
INF00XX01AF9,2021-12-07,1001.0
INF00XX01AF9,2021-12-08,1001.0
INF00XX01AF9,2021-12-09,1001.0
INF00XX01AF9,2021-12-10,1001.0
INF00XX01AF9,2021-12-13,1001.0
INF00XX01AF9,2021-12-14,1001.0
INF00XX01AF9,2021-12-15,1001.0
INF00XX01AF9,2021-12-16,1001.0
INF00XX01AF9,2021-12-17,1001.0
INF00XX01AF9,2021-12-20,1001.0
INF00XX01AF9,2021-12-21,1000.9016
INF00XX01AF9,2021-12-22,1000.7792
INF00XX01AF9,2021-12-23,1000.9437
INF00XX01AF9,2021-12-24,1001.0
INF00XX01AF9,2021-12-27,1001.0
INF00XX01AF9,2021-12-28,1001.0
INF00XX01AF9,2021-12-29,1001.0
INF00XX01AF9,2021-12-30,1001.0
INF00XX01AF9,2021-12-31,1001.0
INF00XX01AF9,2022-01-03,1001.0
INF00XX01AF9,2022-01-04,1000.9933
INF00XX01AF9,2022-01-05,1001.0
INF00XX01AF9,2022-01-06,1001.0
INF00XX01AF9,2022-01-07,1001.0
INF00XX01AF9,2022-01-10,1001.0
INF00XX01AF9,2022-01-11,1001.0
INF00XX01AF9,2022-01-12,1001.0
INF00XX01AF9,2022-01-13,1001.0
INF00XX01AF9,2022-01-14,1001.0
INF00XX01AF9,2022-01-17,1001.0
INF00XX01AF9,2022-01-18,1001.0
INF00XX01AF9,2022-01-19,1000.98
INF00XX01AF9,2022-01-20,1001.0
INF00XX01AF9,2022-01-21,1001.0
INF00XX01AF9,2022-01-24,1001.0
INF00XX01AF9,2022-01-25,1001.0
INF00XX01AF9,2022-01-27,1001.0
INF00XX01AF9,2022-01-28,1001.0
INF00XX01AF9,2022-01-31,1001.0
INF00XX01AF9,2022-02-01,1000.7157
INF00XX01AF9,2022-02-02,1000.7216
INF00XX01AF9,2022-02-03,1000.9985
INF00XX01AF9,2022-02-04,1001.0
INF00XX01AF9,2022-02-08,1001.0
INF00XX01AF9,2022-02-09,1001.0
INF00XX01AF9,2022-02-10,1001.0
INF00XX01AF9,2022-02-11,1001.0
INF00XX01AF9,2022-02-14,1001.0
INF00XX01AF9,2022-02-15,1001.0
INF00XX01AF9,2022-02-16,1001.0
INF00XX01AF9,2022-02-17,1001.0
INF00XX01AF9,2022-02-18,1001.0
INF00XX01AF9,2022-02-21,1001.0
INF00XX01AF9,2022-02-22,1001.0
INF00XX01AF9,2022-02-23,1001.0
INF00XX01AF9,2022-02-24,1001.0
INF00XX01AF9,2022-02-25,1001.0
INF00XX01AF9,2022-02-28,1001.0
INF00XX01AF9,2022-03-02,1001.0
INF00XX01AF9,2022-03-03,1000.9914
INF00XX01AF9,2022-03-04,1001.0
INF00XX01AF9,2022-03-07,1001.0
INF00XX01AF9,2022-03-08,1001.0
INF00XX01AF9,2022-03-09,1001.0
INF00XX01AF9,2022-03-10,1001.0
INF00XX01AF9,2022-03-11,1001.0
INF00XX01AF9,2022-03-14,1001.0
INF00XX01AF9,2022-03-15,1001.0
INF00XX01AF9,2022-03-16,1001.0
INF00XX01AF9,2022-03-17,1001.0
INF00XX01AF9,2022-03-21,1001.0
INF00XX01AF9,2022-03-22,1001.0
INF00XX01AF9,2022-03-23,1001.0
INF00XX01AF9,2022-03-24,1001.0
INF00XX01AF9,2022-03-25,1001.0
INF00XX01AF9,2022-03-28,1001.0
INF00XX01AF9,2022-03-29,1001.0
INF00XX01AF9,2022-03-30,1001.0
INF00XX01AF9,2022-03-31,1001.0
INF00XX01AF9,2022-04-04,1001.0
INF00XX01AF9,2022-04-05,1001.0
INF00XX01AF9,2022-04-06,1001.0
INF00XX01AF9,2022-04-07,1001.0
INF00XX01AF9,2022-04-08,1000.6709
INF00XX01AF9,2022-04-11,1000.7687
INF00XX01AF9,2022-04-12,1000.8665
INF00XX01AF9,2022-04-13,1000.7155
INF00XX01AF9,2022-04-18,1001.0
INF00XX01AF9,2022-04-19,1001.0
INF00XX01AF9,2022-04-20,1001.0
INF00XX01AF9,2022-04-21,1001.0
INF00XX01AF9,2022-04-22,1001.0
INF00XX01AF9,2022-04-25,1001.0
INF00XX01AF9,2022-04-26,1001.0
INF00XX01AF9,2022-04-27,1001.0
INF00XX01AF9,2022-04-28,1001.0
INF00XX01AF9,2022-04-29,1001.0
INF00XX01AF9,2022-05-02,1001.0
INF00XX01AF9,2022-05-04,999.6821
INF00XX01AF9,2022-05-05,999.3178
INF00XX01AF9,2022-05-06,999.0637
INF00XX01AF9,2022-05-09,999.2618
INF00XX01AF9,2022-05-10,999.4096
INF00XX01AF9,2022-05-11,999.4888
INF00XX01AF9,2022-05-12,999.571
INF00XX01AF9,2022-05-13,999.541
INF00XX01AF9,2022-05-17,1000.0164
INF00XX01AF9,2022-05-18,1000.2174
INF00XX01AF9,2022-05-19,1000.3343
INF00XX01AF9,2022-05-20,1000.3933
INF00XX01AF9,2022-05-23,1001.0
INF00XX01AF9,2022-05-24,1001.0
INF00XX01AF9,2022-05-25,1001.0
INF00XX01AF9,2022-05-26,1001.0
INF00XX01AF9,2022-05-27,1001.0
INF00XX01AF9,2022-05-30,1001.0
INF00XX01AF9,2022-05-31,1001.0
INF00XX01AF9,2022-06-01,1001.0
INF00XX01AF9,2022-06-02,1001.0
INF00XX01AF9,2022-06-03,1001.0
INF00XX01AF9,2022-06-06,1001.0
INF00XX01AF9,2022-06-07,1000.818
INF00XX01AF9,2022-06-08,1001.0
INF00XX01AF9,2022-06-09,1001.0
INF00XX01AF9,2022-06-10,1001.0
INF00XX01AF9,2022-06-13,1001.0
INF00XX01AF9,2022-06-14,1001.0
INF00XX01AF9,2022-06-15,1001.0
INF00XX01AF9,2022-06-16,1001.0
INF00XX01AF9,2022-06-17,1001.0
INF00XX01AF9,2022-06-20,1001.0
INF00XX01AF9,2022-06-21,1001.0
INF00XX01AF9,2022-06-22,1001.0
INF00XX01AF9,2022-06-23,1001.0
INF00XX01AF9,2022-06-24,1001.0
INF00XX01AF9,2022-06-27,1001.0
INF00XX01AF9,2022-06-28,1001.0
INF00XX01AF9,2022-06-29,1001.0
INF00XX01AF9,2022-06-30,1001.0
INF00XX01AF9,2022-07-01,1001.0
INF00XX01AF9,2022-07-04,1001.0
INF00XX01AF9,2022-07-05,1001.0
INF00XX01AF9,2022-07-06,1001.0
INF00XX01AF9,2022-07-07,1001.0
INF00XX01AF9,2022-07-08,1001.0
INF00XX01AF9,2022-07-11,1001.0
INF00XX01AF9,2022-07-12,1001.0
INF00XX01AF9,2022-07-13,1001.0
INF00XX01AF9,2022-07-14,1001.0
INF00XX01AF9,2022-07-15,1001.0
INF00XX01AF9,2022-07-18,1001.0
INF00XX01AF9,2022-07-19,1001.0
INF00XX01AF9,2022-07-20,1001.0
INF00XX01AF9,2022-07-21,1001.0
INF00XX01AF9,2022-07-22,1001.0
INF00XX01AF9,2022-07-25,1001.0
INF00XX01AF9,2022-07-26,1000.9551
INF00XX01AF9,2022-07-27,1000.9321
INF00XX01AF9,2022-07-28,1001.0
INF00XX01AF9,2022-07-29,1001.0
INF00XX01AF9,2022-08-01,1001.0
INF00XX01AF9,2022-08-02,1001.0
INF00XX01AF9,2022-08-03,1001.0
INF00XX01AF9,2022-08-04,1001.0
INF00XX01AF9,2022-08-05,1000.9306
INF00XX01AF9,2022-08-08,1001.0
INF00XX01AF9,2022-08-10,1001.0
INF00XX01AF9,2022-08-11,1001.0
INF00XX01AF9,2022-08-12,1001.0
INF00XX01AF9,2022-08-17,1001.0
INF00XX01AF9,2022-08-18,1001.0
INF00XX01AF9,2022-08-19,1001.0
INF00XX01AF9,2022-08-22,1001.0
INF00XX01AF9,2022-08-23,1001.0
INF00XX01AF9,2022-08-24,1001.0
INF00XX01AF9,2022-08-25,1001.0
INF00XX01AF9,2022-08-26,1001.0
INF00XX01AF9,2022-08-29,1001.0
INF00XX01AF9,2022-08-30,1001.0
INF00XX01AF9,2022-09-01,1001.0
INF00XX01AF9,2022-09-02,1001.0
INF00XX01AF9,2022-09-05,1001.0
INF00XX01AF9,2022-09-06,1001.0
INF00XX01AF9,2022-09-07,1001.0
INF00XX01AF9,2022-09-08,1001.0
INF00XX01AF9,2022-09-09,1001.0
INF00XX01AF9,2022-09-12,1001.0
INF00XX01AF9,2022-09-13,1001.0
INF00XX01AF9,2022-09-14,1000.9615
INF00XX01AF9,2022-09-15,1001.0
INF00XX01AF9,2022-09-16,1000.9738
INF00XX01AF9,2022-09-19,1001.0
INF00XX01AF9,2022-09-20,1001.0
INF00XX01AF9,2022-09-21,1001.0
INF00XX01AF9,2022-09-22,1001.0
INF00XX01AF9,2022-09-23,1001.0
INF00XX01AF9,2022-09-26,1001.0
INF00XX01AF9,2022-09-27,1001.0
INF00XX01AF9,2022-09-28,1001.0
INF00XX01AF9,2022-09-29,1001.0
INF00XX01AF9,2022-09-30,1001.0
INF00XX01AF9,2022-10-03,1000.9999
INF00XX01AF9,2022-10-04,1001.0
INF00XX01AF9,2022-10-06,1001.0
INF00XX01AF9,2022-10-07,1000.9864
INF00XX01AF9,2022-10-10,1001.0
INF00XX01AF9,2022-10-11,1001.0
INF00XX01AF9,2022-10-12,1001.0
INF00XX01AF9,2022-10-13,1001.0
INF00XX01AF9,2022-10-14,1001.0
INF00XX01AF9,2022-10-17,1001.0
INF00XX01AF9,2022-10-18,1001.0
INF00XX01AF9,2022-10-19,1001.0
INF00XX01AF9,2022-10-20,1001.0
INF00XX01AF9,2022-10-21,1001.0
INF00XX01AF9,2022-10-25,1001.0
INF00XX01AF9,2022-10-27,1001.0
INF00XX01AF9,2022-10-28,1001.0
INF00XX01AF9,2022-10-31,1001.0
INF00XX01AF9,2022-11-01,1001.0
INF00XX01AF9,2022-11-02,1001.0
INF00XX01AF9,2022-11-03,1001.0
INF00XX01AF9,2022-11-04,1001.0
INF00XX01AF9,2022-11-07,1001.0
INF00XX01AF9,2022-11-09,1001.0
INF00XX01AF9,2022-11-10,1001.0
INF00XX01AF9,2022-11-11,1001.0
INF00XX01AF9,2022-11-14,1001.0
INF00XX01AF9,2022-11-15,1001.0
INF00XX01AF9,2022-11-16,1001.0
INF00XX01AF9,2022-11-17,1001.0
INF00XX01AF9,2022-11-18,1001.0
INF00XX01AF9,2022-11-21,1001.0
INF00XX01AF9,2022-11-22,1001.0
INF00XX01AF9,2022-11-23,1001.0
INF00XX01AF9,2022-11-24,1001.0
INF00XX01AF9,2022-11-25,1001.0
INF00XX01AF9,2022-11-28,1001.0
INF00XX01AF9,2022-11-29,1001.0
INF00XX01AF9,2022-11-30,1001.0
INF00XX01AF9,2022-12-01,1001.0
INF00XX01AF9,2022-12-02,1001.0
INF00XX01AF9,2022-12-05,1001.0
INF00XX01AF9,2022-12-06,1001.0
INF00XX01AF9,2022-12-07,1001.0
INF00XX01AF9,2022-12-08,1001.0
INF00XX01AF9,2022-12-09,1001.0
INF00XX01AF9,2022-12-12,1001.0
INF00XX01AF9,2022-12-13,1001.0
INF00XX01AF9,2022-12-14,1001.0
INF00XX01AF9,2022-12-15,1001.0
INF00XX01AF9,2022-12-16,1001.0
INF00XX01AF9,2022-12-19,1001.0
INF00XX01AF9,2022-12-20,1001.0
INF00XX01AF9,2022-12-21,1001.0
INF00XX01AF9,2022-12-22,1001.0
INF00XX01AF9,2022-12-23,1001.0
INF00XX01AF9,2022-12-26,1001.0
INF00XX01AF9,2022-12-27,1001.0
INF00XX01AF9,2022-12-28,1001.0
INF00XX01AF9,2022-12-29,1001.0
INF00XX01AF9,2022-12-30,1001.0
INF00XX01AF9,2023-01-02,1001.0
INF00XX01AF9,2023-01-03,1001.0
INF00XX01AF9,2023-01-04,1001.0
INF00XX01AF9,2023-01-05,1001.0
INF00XX01AF9,2023-01-06,1001.0
INF00XX01AF9,2023-01-09,1001.0
INF00XX01AF9,2023-01-10,1001.0
INF00XX01AF9,2023-01-11,1001.0
INF00XX01AF9,2023-01-12,1001.0
INF00XX01AF9,2023-01-13,1001.0
INF00XX01AF9,2023-01-16,1001.0
INF00XX01AF9,2023-01-17,1001.0
INF00XX01AF9,2023-01-18,1001.0
INF00XX01AF9,2023-01-19,1001.0
INF00XX01AF9,2023-01-20,1001.0
INF00XX01AF9,2023-01-23,1001.0
INF00XX01AF9,2023-01-24,1001.0
INF00XX01AF9,2023-01-25,1001.0
INF00XX01AF9,2023-01-27,1001.0
INF00XX01AF9,2023-01-30,1001.0
INF00XX01AF9,2023-01-31,1001.0
INF00XX01AF9,2023-02-01,1001.0
INF00XX01AF9,2023-02-02,1001.0
INF00XX01AF9,2023-02-03,1001.0
INF00XX01AF9,2023-02-06,1001.0
INF00XX01AF9,2023-02-07,1001.0
INF00XX01AF9,2023-02-08,1000.9934
INF00XX01AF9,2023-02-09,1001.0
INF00XX01AF9,2023-02-10,1001.0
INF00XX01AF9,2023-02-13,1001.0
INF00XX01AF9,2023-02-14,1001.0
INF00XX01AF9,2023-02-15,1001.0
INF00XX01AF9,2023-02-16,1001.0
INF00XX01AF9,2023-02-17,1001.0
INF00XX01AF9,2023-02-20,1001.0
INF00XX01AF9,2023-02-21,1001.0
INF00XX01AF9,2023-02-22,1001.0
INF00XX01AF9,2023-02-23,1001.0
INF00XX01AF9,2023-02-24,1001.0
INF00XX01AF9,2023-02-27,1001.0
INF00XX01AF9,2023-02-28,1001.0
INF00XX01AF9,2023-03-01,1001.0
INF00XX01AF9,2023-03-02,1001.0
INF00XX01AF9,2023-03-03,1001.0
INF00XX01AF9,2023-03-06,1001.0
INF00XX01AF9,2023-03-08,1001.0
INF00XX01AF9,2023-03-09,1001.0
INF00XX01AF9,2023-03-10,1001.0
INF00XX01AF9,2023-03-13,1001.0
INF00XX01AF9,2023-03-14,1001.0
INF00XX01AF9,2023-03-15,1001.0
INF00XX01AF9,2023-03-16,1001.0
INF00XX01AF9,2023-03-17,1001.0
INF00XX01AF9,2023-03-20,1001.0
INF00XX01AF9,2023-03-21,1001.0
INF00XX01AF9,2023-03-23,1001.0
INF00XX01AF9,2023-03-24,1001.0
INF00XX01AF9,2023-03-27,1001.0
INF00XX01AF9,2023-03-28,1001.0
INF00XX01AF9,2023-03-29,1001.0
INF00XX01AF9,2023-03-31,1001.0
INF00XX01AF9,2023-04-03,1001.0
INF00XX01AF9,2023-04-05,1001.0
INF00XX01AF9,2023-04-06,1001.0
INF00XX01AF9,2023-04-10,1001.0
INF00XX01AF9,2023-04-11,1001.0
INF00XX01AF9,2023-04-12,1001.0
INF00XX01AF9,2023-04-13,1001.0
INF00XX01AF9,2023-04-17,1001.0
INF00XX01AF9,2023-04-18,1001.0
INF00XX01AF9,2023-04-19,1001.0
INF00XX01AF9,2023-04-20,1001.0
INF00XX01AF9,2023-04-21,1001.0
